EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,Over18,OverTime,PerformanceRating,YearsAtCompany
RM1072,49,46-55,No,Travel_Rarely,Research & Development,3,Medical,1,Female,Laboratory Technician,1,Married,4789,Upto 5k,4,Y,No,4,3
RM1148,49,46-55,No,Travel_Rarely,Research & Development,25,Life Sciences,1,Female,Laboratory Technician,1,Married,3211,Upto 5k,1,Y,No,3,9
RM1177,49,46-55,No,Travel_Rarely,Research & Development,22,Other,1,Female,Research Director,2,Married,16413,15k+,3,Y,No,3,4
RM1182,49,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Female,Healthcare Representative,3,Married,13966,10k-15k,2,Y,Yes,3,15
RM1193,49,46-55,No,Travel_Rarely,Research & Development,16,Medical,1,Female,Laboratory Technician,1,Divorced,2587,Upto 5k,4,Y,Yes,3,2
RM1196,49,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Manager,3,Single,15379,15k+,4,Y,No,3,8
RM1255,49,46-55,No,Travel_Rarely,Sales,11,Marketing,1,Female,Sales Executive,4,Single,4507,Upto 5k,3,Y,No,3,5
RM1378,49,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Research Director,4,Married,19161,15k+,3,Y,No,3,5
RM1469,49,46-55,No,Travel_Frequently,Sales,2,Medical,1,Male,Sales Executive,2,Married,5390,5k-10k,2,Y,No,3,9
RM1469,49,46-55,No,Travel_Frequently,Sales,2,Medical,1,Male,Sales Executive,2,Married,5390,5k-10k,2,Y,No,3,9
RM037,50,46-55,Yes,Travel_Rarely,Sales,3,Marketing,1,Male,Sales Representative,3,Married,2683,Upto 5k,1,Y,Yes,3,3
RM063,50,46-55,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Research Director,3,Divorced,18740,15k+,5,Y,Yes,3,27
RM107,50,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Research Director,2,Married,18172,15k+,3,Y,Yes,3,8
RM132,50,46-55,No,Travel_Frequently,Sales,12,Marketing,1,Female,Sales Executive,4,Single,9208,5k-10k,4,Y,No,3,2
RM166,50,46-55,No,Travel_Rarely,Research & Development,11,Life Sciences,1,Female,Manager,2,Single,19926,15k+,3,Y,No,3,5
RM184,50,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Laboratory Technician,3,Married,3690,Upto 5k,2,Y,No,3,3
RM234,50,46-55,No,Travel_Rarely,Sales,1,Medical,1,Female,Manager,4,Divorced,19517,15k+,3,Y,No,3,7
RM280,50,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Research Director,2,Divorced,19144,15k+,3,Y,No,3,10
RM368,50,46-55,No,Travel_Rarely,Research & Development,10,Technical Degree,1,Male,Healthcare Representative,4,Single,10496,10k-15k,6,Y,No,3,4
RM426,50,46-55,No,Travel_Rarely,Research & Development,29,Life Sciences,1,Male,Manager,3,Married,17046,15k+,0,Y,No,3,27
RM478,50,46-55,No,Travel_Frequently,Human Resources,3,Medical,1,Male,Manager,2,Married,18200,15k+,1,Y,No,3,32
RM524,50,46-55,No,Travel_Rarely,Research & Development,28,Medical,1,Male,Laboratory Technician,3,Married,3221,Upto 5k,1,Y,Yes,3,20
RM529,50,46-55,Yes,Travel_Frequently,Sales,8,Technical Degree,1,Male,Sales Executive,3,Married,6796,5k-10k,3,Y,Yes,3,4
RM540,50,46-55,No,Travel_Rarely,Sales,8,Marketing,1,Male,Sales Representative,2,Married,3875,Upto 5k,7,Y,No,3,2
RM589,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,3,Married,17639,15k+,5,Y,No,3,4
RM654,50,46-55,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,Manager,1,Divorced,17924,15k+,1,Y,No,3,31
RM715,50,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Director,4,Divorced,17399,15k+,9,Y,No,4,5
RM722,50,46-55,No,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Manufacturing Director,3,Married,13973,10k-15k,3,Y,Yes,3,12
RM743,50,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,4,Married,2380,Upto 5k,4,Y,No,3,1
RM752,50,46-55,No,Non-Travel,Sales,1,Life Sciences,1,Female,Sales Executive,3,Married,6347,5k-10k,0,Y,No,3,18
RM767,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,3,Married,19237,15k+,2,Y,Yes,3,8
RM802,50,46-55,Yes,Travel_Frequently,Sales,1,Other,1,Male,Sales Executive,3,Single,4728,Upto 5k,3,Y,Yes,3,0
RM868,50,46-55,No,Travel_Frequently,Research & Development,2,Medical,1,Female,Manager,1,Married,17856,15k+,2,Y,No,4,2
RM946,50,46-55,No,Travel_Rarely,Research & Development,28,Life Sciences,1,Female,Research Director,1,Married,16880,15k+,4,Y,Yes,3,3
RM1087,50,46-55,No,Travel_Frequently,Research & Development,22,Medical,1,Male,Research Director,4,Single,14411,10k-15k,1,Y,Yes,3,32
RM1127,50,46-55,No,Travel_Rarely,Sales,9,Marketing,1,Male,Manager,3,Married,19331,15k+,4,Y,Yes,3,1
RM1139,50,46-55,No,Travel_Frequently,Research & Development,20,Medical,1,Male,Healthcare Representative,3,Married,11245,10k-15k,2,Y,Yes,3,30
RM1178,50,46-55,No,Travel_Rarely,Research & Development,17,Life Sciences,1,Female,Research Director,1,Divorced,13269,10k-15k,5,Y,No,3,14
RM1453,50,46-55,Yes,Travel_Frequently,Sales,1,Life Sciences,1,Male,Sales Executive,3,Divorced,6728,5k-10k,7,Y,No,3,6
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,Marketing,1,Male,Sales Executive,1,Divorced,10854,10k-15k,4,Y,Yes,3,3
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,Marketing,1,Male,Sales Executive,1,Divorced,10854,10k-15k,4,Y,Yes,3,3
RM088,51,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,4,Married,2075,Upto 5k,3,Y,No,4,4
RM092,51,46-55,No,Travel_Rarely,Sales,21,Marketing,1,Male,Sales Executive,4,Single,5441,5k-10k,0,Y,Yes,4,10
RM111,51,46-55,No,Travel_Frequently,Research & Development,1,Medical,1,Female,Healthcare Representative,1,Single,7484,5k-10k,3,Y,No,4,13
RM124,51,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Research Director,3,Single,19537,15k+,7,Y,No,3,20
RM137,51,46-55,Yes,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Manufacturing Director,4,Single,10650,10k-15k,2,Y,No,3,4
RM157,51,46-55,No,Travel_Rarely,Research & Development,7,Medical,1,Male,Manufacturing Director,3,Married,6132,5k-10k,2,Y,No,3,1
RM190,51,46-55,No,Travel_Rarely,Research & Development,3,Medical,1,Female,Healthcare Representative,2,Single,13734,10k-15k,3,Y,No,3,7
RM214,51,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,Research Director,2,Married,12490,10k-15k,5,Y,No,3,10
RM259,51,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,2723,Upto 5k,1,Y,No,3,1
RM300,51,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Manufacturing Director,2,Divorced,5482,5k-10k,5,Y,No,3,4
RM377,51,46-55,No,Travel_Rarely,Sales,14,Life Sciences,1,Female,Sales Executive,4,Married,4936,Upto 5k,4,Y,No,3,7
RM617,51,46-55,No,Travel_Rarely,Sales,26,Marketing,1,Female,Manager,3,Married,16307,15k+,2,Y,No,3,20
RM780,51,46-55,Yes,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Research Scientist,3,Married,2461,Upto 5k,9,Y,Yes,3,10
RM919,51,46-55,No,Travel_Frequently,Sales,9,Life Sciences,1,Male,Manager,2,Divorced,19847,15k+,4,Y,Yes,4,29
RM931,51,46-55,No,Travel_Frequently,Research & Development,6,Medical,1,Female,Laboratory Technician,3,Single,2838,Upto 5k,0,Y,No,3,7
RM963,51,46-55,No,Travel_Rarely,Human Resources,5,Life Sciences,1,Male,Manager,2,Divorced,14026,10k-15k,1,Y,Yes,3,33
RM972,51,46-55,No,Travel_Rarely,Research & Development,11,Technical Degree,1,Female,Manufacturing Director,2,Single,13142,10k-15k,3,Y,No,3,5
RM988,51,46-55,No,Travel_Frequently,Sales,2,Marketing,1,Male,Sales Executive,2,Married,10596,10k-15k,2,Y,No,3,4
RM1276,51,46-55,No,Travel_Rarely,Research & Development,3,Technical Degree,1,Female,Manager,3,Married,13116,10k-15k,2,Y,No,3,2
RM191,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Manager,3,Married,19999,15k+,0,Y,No,3,33
RM231,52,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,4,Single,3212,Upto 5k,7,Y,No,3,2
RM238,52,46-55,No,Non-Travel,Sales,2,Life Sciences,1,Male,Manager,3,Single,19068,15k+,1,Y,Yes,3,33
RM318,52,46-55,Yes,Travel_Rarely,Research & Development,8,Medical,1,Male,Research Scientist,2,Married,4941,Upto 5k,2,Y,No,3,8
RM407,52,46-55,No,Travel_Rarely,Research & Development,3,Medical,1,Male,Manufacturing Director,3,Married,7969,5k-10k,2,Y,Yes,3,5
RM409,52,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Female,Manager,4,Married,16555,15k+,2,Y,No,3,5
RM469,52,46-55,No,Travel_Rarely,Research & Development,6,Technical Degree,1,Male,Research Scientist,1,Divorced,5577,5k-10k,3,Y,Yes,3,10
RM562,52,46-55,No,Travel_Rarely,Sales,3,Marketing,1,Male,Manager,1,Married,16856,15k+,1,Y,No,3,34
RM571,52,46-55,No,Non-Travel,Research & Development,19,Medical,1,Male,Research Scientist,4,Married,4258,Upto 5k,0,Y,No,3,4
RM588,52,46-55,No,Travel_Rarely,Research & Development,11,Life Sciences,1,Female,Laboratory Technician,3,Married,3149,Upto 5k,8,Y,No,4,5
RM628,52,46-55,No,Travel_Frequently,Research & Development,25,Medical,1,Female,Manufacturing Director,4,Married,13826,10k-15k,3,Y,No,4,9
RM700,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Manager,4,Married,17099,15k+,2,Y,No,3,9
RM750,52,46-55,Yes,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,4,Married,19845,15k+,1,Y,No,3,32
RM807,52,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,2,Single,10445,10k-15k,7,Y,No,3,8
RM948,52,46-55,Yes,Travel_Rarely,Sales,5,Life Sciences,1,Male,Sales Executive,2,Single,8446,5k-10k,9,Y,Yes,3,8
RM995,52,46-55,No,Travel_Frequently,Research & Development,28,Medical,1,Female,Manufacturing Director,3,Married,13247,10k-15k,2,Y,Yes,3,5
RM1001,52,46-55,No,Travel_Rarely,Research & Development,8,Other,1,Female,Laboratory Technician,1,Married,2950,Upto 5k,9,Y,No,3,5
RM1435,52,46-55,No,Non-Travel,Sales,29,Life Sciences,1,Male,Sales Representative,4,Divorced,3482,Upto 5k,2,Y,No,3,9
RM019,53,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Manager,4,Married,15427,15k+,2,Y,No,3,25
RM026,53,46-55,No,Travel_Rarely,Research & Development,5,Other,1,Female,Manager,3,Divorced,19094,15k+,4,Y,No,3,14
RM153,53,46-55,No,Travel_Rarely,Sales,6,Marketing,1,Male,Sales Representative,3,Married,2306,Upto 5k,2,Y,Yes,4,7
RM185,53,46-55,No,Travel_Rarely,Research & Development,13,Medical,1,Female,Manufacturing Director,1,Divorced,4450,Upto 5k,1,Y,No,3,4
RM281,53,46-55,No,Travel_Rarely,Research & Development,3,Medical,1,Male,Research Director,3,Married,17584,15k+,3,Y,Yes,3,5
RM503,53,46-55,No,Travel_Rarely,Sales,1,Medical,1,Female,Sales Executive,1,Single,8381,5k-10k,7,Y,No,4,14
RM535,53,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Research Director,3,Married,14814,10k-15k,3,Y,No,3,5
RM557,53,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Laboratory Technician,4,Single,2450,Upto 5k,2,Y,No,3,2
RM625,53,46-55,No,Travel_Rarely,Sales,7,Marketing,1,Female,Sales Executive,4,Married,10934,10k-15k,7,Y,Yes,3,5
RM647,53,46-55,No,Travel_Rarely,Sales,8,Marketing,1,Male,Sales Executive,4,Married,11836,10k-15k,5,Y,No,3,2
RM650,53,46-55,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Female,Research Director,4,Single,14275,10k-15k,6,Y,No,3,12
RM702,53,46-55,No,Travel_Rarely,Sales,2,Medical,1,Male,Manager,3,Divorced,14852,10k-15k,6,Y,No,3,17
RM761,53,46-55,No,Travel_Frequently,Sales,2,Marketing,1,Female,Sales Executive,2,Married,7525,5k-10k,2,Y,No,3,15
RM859,53,46-55,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Manager,3,Divorced,18606,15k+,3,Y,No,3,7
RM1044,53,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,2,Single,16598,15k+,4,Y,No,3,9
RM1112,53,46-55,Yes,Travel_Rarely,Research & Development,2,Technical Degree,1,Female,Manufacturing Director,4,Married,10169,10k-15k,0,Y,No,3,33
RM1204,53,46-55,No,Travel_Rarely,Research & Development,24,Medical,1,Male,Healthcare Representative,4,Married,7005,5k-10k,3,Y,No,3,4
RM1269,53,46-55,No,Non-Travel,Research & Development,1,Medical,1,Female,Manufacturing Director,3,Married,12965,10k-15k,4,Y,Yes,4,3
RM1397,53,46-55,Yes,Travel_Rarely,Sales,24,Life Sciences,1,Male,Sales Executive,1,Single,10448,10k-15k,6,Y,Yes,3,2
RM096,54,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Female,Research Director,3,Married,13549,10k-15k,9,Y,No,3,4
RM113,54,46-55,No,Non-Travel,Human Resources,26,Human Resources,1,Female,Manager,4,Single,17328,15k+,2,Y,Yes,3,5
RM220,54,46-55,No,Travel_Rarely,Sales,3,Marketing,1,Female,Sales Executive,1,Married,5940,5k-10k,2,Y,No,3,6
RM333,54,46-55,No,Travel_Frequently,Research & Development,20,Life Sciences,1,Female,Research Scientist,3,Single,4869,Upto 5k,3,Y,No,3,4
RM393,54,46-55,No,Travel_Rarely,Research & Development,5,Medical,1,Male,Research Director,1,Married,19406,15k+,4,Y,No,3,4
RM432,54,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Laboratory Technician,3,Single,3780,Upto 5k,7,Y,No,3,1
RM511,54,46-55,No,Travel_Rarely,Human Resources,19,Medical,1,Male,Human Resources,2,Married,10725,10k-15k,2,Y,No,3,9
RM576,54,46-55,No,Travel_Rarely,Research & Development,19,Medical,1,Female,Manufacturing Director,1,Divorced,5485,5k-10k,9,Y,Yes,3,5
RM729,54,46-55,No,Travel_Rarely,Research & Development,17,Technical Degree,1,Female,Manufacturing Director,3,Married,10739,10k-15k,8,Y,No,3,10
RM772,54,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Sales Executive,3,Married,10686,10k-15k,6,Y,No,3,9
RM891,54,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Manufacturing Director,3,Divorced,10502,10k-15k,7,Y,No,3,5
RM895,54,46-55,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,Research Director,4,Married,17779,15k+,3,Y,No,3,10
RM1009,54,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Female,Research Director,4,Single,17328,15k+,6,Y,No,3,20
RM1077,54,46-55,No,Travel_Frequently,Research & Development,11,Medical,1,Female,Manager,4,Divorced,16032,15k+,3,Y,No,4,14
RM1185,54,46-55,No,Travel_Rarely,Research & Development,22,Medical,1,Female,Manager,3,Married,17426,15k+,3,Y,No,4,10
RM1306,54,46-55,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Research Scientist,4,Married,6854,5k-10k,4,Y,No,3,7
RM1398,54,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Female,Research Scientist,3,Married,2897,Upto 5k,3,Y,No,3,4
RM1407,54,46-55,No,Travel_Rarely,Research & Development,10,Medical,1,Female,Manufacturing Director,1,Single,4440,Upto 5k,6,Y,Yes,3,5
RM066,55,46-55,No,Travel_Rarely,Research & Development,8,Medical,1,Female,Manager,3,Divorced,14756,10k-15k,2,Y,Yes,3,5
RM083,55,46-55,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,Sales Executive,4,Married,10239,10k-15k,3,Y,No,3,1
RM188,55,46-55,No,Travel_Rarely,Research & Development,14,Medical,1,Male,Research Director,2,Single,18722,15k+,8,Y,No,3,24
RM271,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Manager,1,Single,19045,15k+,0,Y,Yes,3,36
RM284,55,46-55,No,Travel_Rarely,Research & Development,20,Technical Degree,1,Male,Laboratory Technician,4,Married,5415,5k-10k,3,Y,Yes,3,10
RM380,55,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Manager,4,Single,16659,15k+,2,Y,Yes,3,5
RM446,55,46-55,No,Travel_Rarely,Sales,18,Life Sciences,1,Female,Manager,2,Single,16835,15k+,3,Y,No,4,10
RM569,55,46-55,Yes,Travel_Rarely,Research & Development,2,Medical,1,Male,Manager,1,Married,19859,15k+,5,Y,Yes,3,5
RM609,55,46-55,Yes,Travel_Rarely,Sales,2,Medical,1,Male,Sales Executive,4,Single,5160,5k-10k,4,Y,No,3,9
RM746,55,46-55,No,Travel_Frequently,Research & Development,18,Medical,1,Male,Healthcare Representative,2,Married,6385,5k-10k,3,Y,Yes,3,8
RM775,55,46-55,No,Non-Travel,Research & Development,2,Medical,1,Male,Manager,1,Single,16756,15k+,7,Y,No,3,9
RM788,55,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,2,Married,10976,10k-15k,3,Y,No,3,3
RM915,55,46-55,No,Non-Travel,Research & Development,8,Medical,1,Male,Healthcare Representative,2,Divorced,13577,10k-15k,1,Y,Yes,3,33
RM956,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Manager,3,Married,19187,15k+,4,Y,No,3,19
RM976,55,46-55,Yes,Travel_Rarely,Sales,13,Marketing,1,Male,Sales Executive,3,Single,13695,10k-15k,6,Y,Yes,3,19
RM1011,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Director,4,Divorced,14732,10k-15k,2,Y,No,3,7
RM1066,55,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Healthcare Representative,3,Married,4035,Upto 5k,0,Y,Yes,3,3
RM1117,55,46-55,No,Travel_Rarely,Sales,26,Marketing,1,Male,Manager,4,Married,19586,15k+,1,Y,No,4,36
RM1208,55,46-55,No,Travel_Rarely,Research & Development,22,Technical Degree,1,Male,Research Scientist,2,Divorced,3537,Upto 5k,5,Y,No,3,4
RM1265,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,1,Married,19038,15k+,8,Y,No,3,1
RM1337,55,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Male,Research Scientist,4,Married,2662,Upto 5k,8,Y,No,4,5
RM1402,55,46-55,No,Travel_Rarely,Human Resources,26,Human Resources,1,Male,Manager,2,Married,19636,15k+,4,Y,Yes,3,10
RM086,56,55+,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Manufacturing Director,4,Single,7260,5k-10k,4,Y,No,3,6
RM123,56,55+,Yes,Travel_Rarely,Research & Development,14,Life Sciences,1,Female,Research Scientist,2,Married,4963,Upto 5k,9,Y,Yes,3,5
RM176,56,55+,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Research Scientist,1,Divorced,4257,Upto 5k,4,Y,Yes,3,2
RM402,56,55+,No,Travel_Frequently,Sales,6,Life Sciences,1,Female,Sales Executive,1,Married,13212,10k-15k,9,Y,No,3,7
RM553,56,55+,No,Travel_Rarely,Research & Development,9,Medical,1,Male,Healthcare Representative,4,Married,11103,10k-15k,7,Y,No,3,10
RM773,56,55+,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Research Scientist,3,Married,2942,Upto 5k,2,Y,No,3,5
RM852,56,55+,No,Travel_Rarely,Research & Development,4,Technical Degree,1,Female,Manager,1,Divorced,19943,15k+,4,Y,No,3,5
RM957,56,55+,No,Travel_Rarely,Human Resources,8,Life Sciences,1,Male,Manager,2,Single,19717,15k+,6,Y,No,3,7
RM977,56,55+,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,Manufacturing Director,2,Married,13402,10k-15k,4,Y,Yes,3,19
RM1024,56,55+,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,1,Married,2066,Upto 5k,2,Y,No,4,3
RM1355,56,55+,Yes,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,4,Single,2587,Upto 5k,1,Y,No,3,4
RM1372,56,55+,No,Travel_Rarely,Sales,11,Marketing,1,Female,Sales Executive,1,Married,5380,5k-10k,4,Y,No,3,0
RM1442,56,55+,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,3,Divorced,6306,5k-10k,1,Y,No,4,13
RM1445,56,55+,Yes,Travel_Rarely,Research & Development,7,Technical Degree,1,Male,Laboratory Technician,3,Married,2339,Upto 5k,8,Y,No,3,10
RM164,57,55+,No,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Healthcare Representative,4,Divorced,9439,5k-10k,3,Y,Yes,3,5
RM361,57,55+,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Healthcare Representative,3,Married,6755,5k-10k,2,Y,No,3,3
RM425,57,55+,No,Travel_Rarely,Sales,29,Marketing,1,Male,Manager,4,Divorced,14118,10k-15k,3,Y,No,3,1
RM1054,57,55+,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,3,Married,4900,Upto 5k,0,Y,No,4,12
RM099,58,55+,No,Travel_Rarely,Sales,10,Medical,1,Male,Sales Executive,3,Single,13872,10k-15k,0,Y,No,3,37
RM127,58,55+,Yes,Travel_Rarely,Research & Development,23,Medical,1,Female,Healthcare Representative,4,Married,10312,10k-15k,1,Y,No,3,40
RM158,58,55+,No,Travel_Rarely,Research & Development,9,Medical,1,Female,Research Scientist,2,Married,3346,Upto 5k,4,Y,Yes,4,1
RM309,58,55+,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,3,Divorced,5660,5k-10k,2,Y,Yes,3,5
RM596,58,55+,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Director,2,Single,19246,15k+,7,Y,Yes,3,31
RM661,58,55+,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Laboratory Technician,4,Divorced,2380,Upto 5k,9,Y,Yes,3,1
RM675,58,55+,No,Travel_Rarely,Research & Development,5,Technical Degree,1,Female,Healthcare Representative,2,Divorced,10552,10k-15k,2,Y,Yes,3,6
RM701,58,55+,Yes,Travel_Rarely,Research & Development,2,Technical Degree,1,Male,Research Scientist,3,Single,2479,Upto 5k,4,Y,No,4,1
RM939,58,55+,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,Research Scientist,3,Divorced,2372,Upto 5k,1,Y,No,3,2
RM967,58,55+,Yes,Travel_Rarely,Research & Development,7,Medical,1,Female,Manufacturing Director,1,Married,10008,10k-15k,7,Y,Yes,3,10
RM1010,58,55+,No,Travel_Rarely,Research & Development,1,Medical,1,Female,Research Director,1,Married,19701,15k+,3,Y,Yes,4,9
RM1302,58,55+,No,Non-Travel,Sales,2,Medical,1,Male,Manager,2,Divorced,16291,15k+,4,Y,No,4,16
RM1311,58,55+,No,Travel_Frequently,Research & Development,15,Life Sciences,1,Male,Research Director,3,Married,15787,15k+,2,Y,Yes,3,2
RM1375,58,55+,No,Travel_Rarely,Sales,21,Life Sciences,1,Female,Manager,4,Married,17875,15k+,4,Y,Yes,3,1
